Date,Open,High,Low,Close,Volume
2020-02-12,77.91185812540034,79.30543507665523,77.91185812540034,79.30059051513672,113730400
2020-02-13,78.57106654450395,79.06305941279798,78.36748405379012,78.73587036132812,94747600
2020-02-14,78.70437073623225,79.00490364230242,78.24631193166864,78.7552719116211,80113600
2020-02-18,76.43101136685644,77.49498040250103,76.24924049804682,77.3132095336914,152531200
2020-02-19,77.5555836361956,78.66317609010646,77.5555836361956,78.43292999267578,93984000
2020-02-20,78.19299399872004,78.68256095291854,77.12175425598554,77.62828826904297,100566000
2020-02-21,77.22112369135226,77.66464882542346,75.25315194781216,75.87117004394531,129554000
2020-02-24,72.04429714392029,73.7214326099496,70.09813688315359,72.26726531982422,222195200
2020-02-25,72.93859916229857,73.32152656752166,69.34680474475954,69.81940460205078,230673600
2020-02-26,69.4437750386143,72.19457695777584,69.43650449629831,70.9270248413086,198054800
2020-02-27,68.12774407264509,69.31531263503878,66.154920085896,66.29064178466797,320605600
2020-02-28,62.34985172812334,67.4757902084099,62.134146685522694,66.25186157226562,426510000
2020-03-02,68.41372910419624,73.05737125328037,67.30856246455294,72.41996002197266,341397200
2020-03-03,73.59783429708392,73.67781024463216,69.26683312015966,70.11994934082031,319475600
2020-03-04,71.84555625982283,73.53238817702517,71.04334126232827,73.37242889404297,219178400
2020-03-05,71.6225878078589,72.5993032659202,70.62648670581913,70.9924545288086,187572800
2020-03-06,68.34585328692468,70.4834806861114,68.15923783954538,70.04965209960938,226176800
2020-03-09,63.92277516467533,67.39823435621751,63.741004240036446,64.50929260253906,286744800
2020-03-10,67.1679847520732,69.42194089429611,65.28483354397228,69.15534210205078,285290000
2020-03-11,67.22859634252309,68.15683675373784,65.88833141686193,66.7535629272461,255598800
2020-03-12,62.02992621470894,65.43752410022596,60.1055776920594,60.161319732666016,418474000
2020-03-13,64.19903768676348,67.84172485768127,61.30524175665712,67.3691177368164,370732000
2020-03-16,58.63929237514396,62.79093727126344,58.166688768527365,58.70230865478515,322423600
2020-03-17,59.986813491504265,62.43465915638621,57.77890302465822,61.283447265625,324056000
2020-03-18,58.11094663703243,60.59030070646208,57.46868723066085,59.78323745727539,300233600
2020-03-19,59.95773528488038,61.278603044823406,58.79924908019055,59.325172424316406,271857200
2020-03-20,59.90684466812261,61.033826561579104,55.25835823713997,55.55888748168945,401693200
2020-03-23,55.27773981437753,55.37953106884565,51.52841196651316,54.37857818603515,336752800
2020-03-24,57.28448868306697,60.030441297697976,56.78522524370463,59.834129333496094,287531200
2020-03-25,60.772072300693104,62.58978134258821,59.20884326429101,59.50452423095703,303602000
2020-03-26,59.74688482814629,62.69399424747682,59.70810614809417,62.63582992553711,252087200
2020-03-27,61.25678876823437,62.01295447288908,59.87533077006206,60.04256057739258,204216800
2020-03-30,60.76965331673908,61.92813964643738,60.444886473049856,61.75606155395508,167976400
2020-03-31,61.947516379962046,63.61738099112028,61.07501469083775,61.63002014160156,197002000
2020-04-01,59.74203967177421,60.28008186649483,57.95583869541803,58.38724136352539,176218400
2020-04-02,58.24908199085529,59.4148386124558,57.41535898464991,59.36151885986328,165934000
2020-04-03,58.84528945189095,59.54813532545942,57.91704578007501,58.50840759277344,129880000
2020-04-06,60.80842777645955,63.76765616071226,60.44004138982213,63.612548828125,201820400
2020-04-07,65.6314125205115,65.84954352590515,62.77155320925698,62.87576675415039,202887200
2020-04-08,63.677979447206575,64.80011298883151,63.31201906395062,64.48504638671875,168895200
2020-04-09,65.12245255308986,65.45448618898067,64.15300782522117,64.95037078857422,161834800
2020-04-13,65.02792444640441,66.33425469318199,64.42686608662422,66.22518920898438,131022800
2020-04-14,67.8611424089209,69.86062249775517,67.38853506577631,69.56978607177734,194994800
2020-04-15,68.44282136943353,69.39529938821944,68.01384458293612,68.934814453125,131154400
2020-04-16,69.64977379131028,69.8485117816668,68.43069705947066,69.4825439453125,157125200
2020-04-17,68.99780771504257,69.54554637079254,67.1001154570163,68.53974151611328,215250000
2020-04-20,67.36431680144536,68.26831958944639,67.09771792975488,67.11710357666016,130015200
2020-04-21,66.95955863717874,67.19464932019156,64.3299378788463,65.04248046875,180991600
2020-04-22,66.31243213683946,67.35216356380498,65.97070941666404,66.9159164428711,116862400
2020-04-23,66.86018347385354,68.28526852206619,66.61782227235553,66.65660095214844,124814400
2020-04-24,67.18253391260136,68.59065202523993,67.13405870953471,68.5809555053711,126161200
2020-04-27,68.29739158061335,68.9614663795542,67.84902922262711,68.62943267822266,117087600
2020-04-28,69.09234652148788,69.27411747115775,67.42490722272382,67.51699829101562,112004800
2020-04-29,69.0074974952581,70.20476224764936,68.8039150032608,69.73458099365234,137280800
2020-04-30,70.27504532581419,71.3826376879092,69.88484737820362,71.2057113647461,183064000
2020-05-01,69.37591141266813,72.46601751052496,69.27896838689307,70.05937194824219,240616800
2020-05-04,70.08357948850092,71.17904926274149,69.39284870721828,71.05059814453125,133568000
2020-05-05,71.51109377618626,72.95071986963468,71.36567557958281,72.11699676513672,147751200
2020-05-06,72.81984118068168,73.49360499399509,72.43448777558325,72.86104583740234,142333600
2020-05-07,73.48876670304365,73.96137402305452,73.1858151892616,73.61479187011719,115215200
2020-05-08,74.27579072596755,75.4203998179442,73.94771597783995,75.36693572998047,133838400
2020-05-11,74.8736214980084,77.04862158939132,74.66462279176794,76.55287170410156,145946400
2020-05-12,77.23816018202187,77.69017607011091,75.55648516376499,75.67799377441406,162301200
2020-05-13,75.85786024279588,76.78133057295109,73.68528465724151,74.7642822265625,200622400
2020-05-14,74.0011951417901,75.28432609802991,73.27700096934342,75.22357177734375,158929200
2020-05-15,72.9902356348415,74.82501298410193,72.95620965856679,74.77883911132812,166348400
2020-05-18,76.10572250052454,76.91496675486883,75.4131217905622,76.54071807861328,135178400
2020-05-19,76.55774092537845,77.40586894249013,76.06684864153235,76.09844207763672,101729600
2020-05-20,76.95870878721165,77.64887695753947,76.91982513329616,77.57840728759766,111504800
2020-05-21,77.43988355018321,77.98181472796601,76.76186329555514,77.0000228881836,102688800
2020-05-22,76.73755327647146,77.57839828930445,76.63549018604292,77.49577331542969,81803200
2020-05-26,78.61609539871866,78.79592582486933,76.91497432363046,76.97087097167969,125522000
2020-05-27,76.82749168318873,77.45204049887009,76.08628447900834,77.30622863769531,112945200
2020-05-28,76.98058746337966,78.60151611780931,76.7035515978113,77.34025573730469,133560800
2020-05-29,77.58323687006983,78.04496804163642,76.90764938755552,77.26488494873047,153532400
2020-06-01,77.21873094429264,78.33661177403135,77.08749955314255,78.21510314941406,80791200
2020-06-02,77.94779558300193,78.60151268485856,77.50550233633703,78.57720947265625,87642800
2020-06-03,78.89797976869754,79.2722284031161,78.3244552131719,79.009765625,104491200
2020-06-04,78.83237030887165,79.13127678381436,77.95507416852828,78.3293228149414,87560400
2020-06-05,78.57962969607472,80.62097312386399,78.55046881252456,80.56021881103516,137250400
2020-06-08,80.25644625054122,81.07055551560038,79.54440749293843,81.03652954101562,95654400
2020-06-09,80.71575616737768,83.98919153470604,80.68416273702039,83.59550476074219,147712400
2020-06-10,84.54571739149566,86.21524505993106,84.10585667073434,85.74622344970703,166651600
2020-06-11,84.88834802864902,85.31362818120239,81.52742300049806,81.62948608398438,201662400
2020-06-12,83.77290920023673,84.52139908925585,81.22122799958797,82.33424377441406,200146000
2020-06-15,80.98550738644816,84.00621035316378,80.82268254803616,83.35249328613281,138808800
2020-06-16,85.41085390565064,85.83370902956554,83.77291975886371,85.5615234375,165428800
2020-06-17,86.30757705703857,86.36833137108918,85.3209275901605,85.44243621826172,114406400
2020-06-18,85.39869601495222,85.89445330068732,84.86648762356708,85.4764633178711,96820400
2020-06-19,86.18364717992426,86.65023617971444,83.87740827164068,84.98799896240234,264476000
2020-06-22,85.38167415153434,87.35497290611448,85.33550028374462,87.21159362792969,135445200
2020-06-23,88.45829429442931,90.4947803881452,88.03787170937105,89.07312774658203,212155600
2020-06-24,88.70129930670531,89.62233679250828,87.12654480257098,87.50079345703125,192623200
2020-06-25,87.65633451294114,88.70130583433298,86.89568925164441,88.66242218017578,137522400
2020-06-26,88.55792002381165,88.77906661891221,85.78994989080277,85.93819427490234,205256800
2020-06-29,85.84586303787991,88.01358066282918,85.36711865011787,87.9188003540039,130646000
2020-06-30,87.50566798386447,88.93947601743045,87.48622986262237,88.6527099609375,140223200
2020-07-01,88.7304656885215,89.2748220077914,88.43641686423359,88.48501586914062,110737200
2020-07-02,89.39390551485566,90.03060958463712,88.37080487027472,88.48501586914062,114041600
2020-07-06,89.91638706165726,91.3210265412658,89.88479363094679,90.8520050048828,118655600
2020-07-07,91.23112145924068,92.01120488127154,90.45832825923632,90.5701141357422,112424400
2020-07-08,91.549467922268,92.7110901974212,91.46197784699564,92.67949676513672,117092000
2020-07-09,93.5737986064413,93.62726270349852,92.02821230000306,93.07804870605467,125642800
2020-07-10,92.67220807313528,93.29919680465662,92.05980720131564,93.2408676147461,90257200
2020-07-13,94.548302043325,97.16317034048583,92.59687358818512,92.81072998046876,191649200
2020-07-14,92.19104875223827,94.5385969991495,91.25543798504268,94.34661865234376,170989200
2020-07-15,96.22511971933456,96.47542722006057,93.79494692925732,94.99545288085938,153198000
2020-07-16,93.86542173959128,94.68438876337166,93.2262851246984,93.8265380859375,110577600
2020-07-17,94.27857030894111,94.43409753404563,93.16311430688717,93.63700103759766,92186800
2020-07-20,93.72445896521012,95.74878924107004,93.3793712332009,95.61026763916016,90318000
2020-07-21,96.4025235355618,96.47785829760365,94.04039532290808,94.29070281982422,103433200
2020-07-22,93.99177834386008,95.23845801277096,93.9042956943986,94.55558013916016,89001600
2020-07-23,94.28828398977052,94.36605130909368,89.44009309188272,90.25177001953124,197004400
2020-07-24,88.44612298600447,90.3732478217121,86.65507978820487,90.02816009521484,185438800
2020-07-27,91.09259075129832,92.2542129817118,90.86901902055509,92.161865234375,121214000
2020-07-28,91.73175101837744,91.90915633753389,90.64303072000024,90.64789581298828,103625600
2020-07-29,91.1314746598381,92.57014013630604,91.09502355323384,92.38544464111328,90329200
2020-07-30,91.5567407848433,93.60780678551026,91.14847362110888,93.50331115722656,158130000
2020-07-31,100.01132775994397,103.44273037041388,98.0088604443455,103.29206085205078,374336800
2020-08-03,105.17788663317356,108.51937457678676,104.87898009446756,105.89479064941406,308151200
2020-08-04,106.0843236514444,107.69552926335136,105.36012955059792,106.6019515991211,173071600
2020-08-05,106.3224774059892,107.30912682898914,105.85588103165972,106.98834228515624,121776800
2020-08-06,107.3212830698956,111.21684951983973,106.73075289757836,110.7210922241211,202428800
2020-08-07,110.24148657363268,110.69918395823288,107.40523237781792,108.20376586914062,198045600
2020-08-10,109.65233985206775,110.7965835084136,107.12040450426484,109.77650451660156,212403600
2020-08-11,109.03882559792696,109.53790628694745,106.25125778841227,106.51175689697266,187902400
2020-08-12,107.60484362127984,110.30963682167535,107.41008228445482,110.05157470703124,165598000
2020-08-13,111.43443386689364,113.00472456165949,110.94508601296111,111.99925231933594,210082000
2020-08-14,111.82395110215056,111.98949901322317,110.08567574687753,111.89942169189452,165565200
2020-08-17,113.0241661986812,113.04851322391464,110.97914238344336,111.60725402832033,119561600
2020-08-18,111.35894623327408,112.9633165837108,111.0229765598598,112.53726959228516,105633600
2020-08-19,112.9462768876478,114.0953868249226,112.58353067113144,112.67847442626952,145538000
2020-08-20,112.71987050380967,115.29319632845385,112.70282683961904,115.17877197265624,126907200
2020-08-21,116.14039723854331,121.5986706526925,116.12822744023912,121.11419677734376,338054800
2020-08-24,125.32841718543504,125.41363550271215,120.69303108379322,122.5627670288086,345937600
2020-08-25,121.43313953220417,121.90300674261194,119.83119859572422,121.55729675292967,211495600
2020-08-26,122.8768401331762,123.66807037859338,121.80806709697056,123.21037292480467,163022400
2020-08-27,123.81412407030224,124.14765680517117,120.59076927456684,121.7374496459961,155552400
2020-08-28,122.71370217000428,123.13244579194858,121.31627042883116,121.54025268554688,187630000
2020-08-31,124.24016267088328,127.57063079085206,122.7015227453997,125.66193389892578,225702700
2020-09-01,129.28454878420325,131.27115314665346,127.11293080171876,130.66737365722656,151948100
2020-09-02,133.98815765727093,134.36794762091137,123.67538684051311,127.96019744873048,200119000
2020-09-03,123.58771983998425,125.46718865430032,117.3455189582064,117.71556854248048,257599600
2020-09-04,116.92677914209936,120.46174947786696,107.98709503336389,117.7934799194336,332607200
2020-09-08,110.96698542167366,115.87504793239556,109.7302350684399,109.86656951904295,231366600
2020-09-09,114.19032186132058,116.021103778046,112.24267867897343,114.24874877929688,176940500
2020-09-10,117.20916149608205,117.34549591771253,109.55492357462788,110.51900482177734,182274400
2020-09-11,111.57076060821522,112.2134865467846,107.12039538792202,109.06803894042967,180860300
2020-09-14,111.71681974711694,112.89514304014192,109.84708398114356,112.3400650024414,140150100
2020-09-15,115.23232135411556,115.71923219486176,110.6358818287243,112.5153579711914,184642000
2020-09-16,112.2134791043946,112.96331855332303,109.1069854666838,109.1946258544922,154679000
2020-09-17,106.847719970666,109.26279366804528,105.86415795625577,107.45148468017578,178011000
2020-09-18,107.50991635719828,107.97734660906691,103.31273980959568,104.04310607910156,287104900
2020-09-21,101.80332967507266,107.3054242127271,100.4010239357237,107.19830322265624,195713800
2020-09-22,109.730230798935,109.90551900427155,106.3023816419501,108.88300323486328,183055400
2020-09-23,108.69798613288378,109.17515670886098,103.97494471367466,104.31578826904295,150718700
2020-09-24,102.4168192014787,107.363834872607,102.25127130724478,105.38697814941406,167743300
2020-09-25,105.59149358674422,109.49652091920656,104.85138696986856,109.34070587158205,149981400
2020-09-28,111.99923269077128,112.30111503190352,109.82760709095112,111.9505386352539,137672400
2020-09-29,111.55128179324592,112.29138095636048,110.59693323178644,111.1033172607422,99382200
2020-09-30,110.81117321087004,114.19033573143906,110.64562530338286,112.77828979492188,142675200
2020-10-01,114.56039781431716,114.6383053427008,112.79778270524491,113.73265075683594,116120400
2020-10-02,109.93473092714387,112.3498120079921,109.28227217240112,110.0613250732422,144712000
2020-10-05,110.92805362201211,113.59632348580747,110.57747715177082,113.45024871826172,106243800
2020-10-06,112.6711784272963,113.0801892267211,109.31149621483338,110.19767761230467,161498200
2020-10-07,111.61944100062698,112.52509543882869,111.14226303933226,112.06739807128906,96849000
2020-10-08,113.206779666247,113.35285441626657,111.59023197745924,111.96028900146484,83477200
2020-10-09,112.26216737253829,113.93714192982654,111.91159095684212,113.90792846679688,100506900
2020-10-12,116.91704216927612,121.90301242749467,116.15746235896894,121.1434326171875,240226800
2020-10-13,121.99065227801567,122.1075135674145,116.5177785770734,117.92981719970705,262330500
2020-10-14,117.83241231641986,119.80926895413836,116.48854119773992,118.01744079589844,150712000
2020-10-15,115.61213018549682,118.0272041912552,115.05705203315414,117.55003356933594,112559200
2020-10-16,118.10509013803102,118.36802614774092,115.69974944089714,115.9042510986328,115393800
2020-10-19,116.81963820348749,117.26759524777016,112.63220978275696,112.94383239746094,120639300
2020-10-20,113.15807306769804,115.8653035030266,112.60299502286628,114.43378448486328,124423700
2020-10-21,113.61578568990576,115.60238301966776,113.4015437088034,113.81055450439452,89946000
2020-10-22,114.37535784081967,114.94991651803686,111.5902271321482,112.71986389160156,101988000
2020-10-23,113.34311554903113,113.49893059893088,111.28835101391871,112.02845764160156,82572600
2020-10-26,111.025402139751,113.4989098829119,109.924978982279,112.03817749023438,111850700
2020-10-27,112.46666475299313,114.20980646740922,111.54153712055216,113.547607421875,92276800
2020-10-28,112.03819835998142,112.40824796037596,108.19159788494272,108.28897857666016,143937800
2020-10-29,109.42834593101288,113.86897045793135,109.26279059723784,112.30111694335938,146129200
2020-10-30,108.15264357304628,109.058298117793,104.90008242224502,106.01023864746094,190272600
2020-11-02,106.2536724733026,107.78257204642944,104.5105309652701,105.92256927490234,122866900
2020-11-03,106.78930171860765,108.57138995878807,105.88364715111534,107.54888153076172,107624400
2020-11-04,111.15201031363652,112.56404883306529,109.4088685466132,111.94080352783205,138235500
2020-11-05,114.86227219398133,116.48856015953854,113.8105503527892,115.91400146484376,126387100
2020-11-06,115.42137214222052,116.27981104293774,113.2850208285467,115.78231048583984,114457900
2020-11-09,117.54798100128588,119.0014767737534,113.2070004475286,113.47038269042967,154515300
2020-11-10,112.71923542912484,114.7092525422394,111.33401722344382,113.12894439697266,138023400
2020-11-11,114.31906384026838,116.69928328623824,113.58743745496244,116.56271362304688,112295000
2020-11-12,116.68951003006757,117.57721266130524,115.66523032076788,116.28955078125,103162300
2020-11-13,116.51394665375146,116.73830791782817,114.9824090034664,116.3383560180664,81581900
2020-11-16,116.00667744857007,118.0259659670156,115.2555443037328,117.35287475585938,91183000
2020-11-17,116.62124805150194,117.71380535006968,116.04569809530209,116.46516418457033,74271000
2020-11-18,115.7042739942992,116.88463032919714,115.10921727569529,115.13848114013672,76322100
2020-11-19,114.70926343660877,116.14325240275552,113.94837315477304,115.7335433959961,74113000
2020-11-20,115.73352541255366,115.86033795899172,114.4165995568946,114.46537017822266,73604300
2020-11-23,114.30931332180998,114.73853654084122,110.9633414959256,111.0608901977539,127959300
2020-11-24,111.11941434226163,113.01188278583412,109.83174481299208,112.34854125976562,113874200
2020-11-25,112.7192176037074,113.88981659600782,112.34852221690568,113.1874542236328,76499200
2020-11-27,113.71425025675508,114.61171017176824,113.37282609805314,113.73375701904295,46691300
2020-11-30,114.104438502939,118.00644542136736,113.94835465380784,116.13348388671876,169410200
2020-12-01,118.0454701527173,120.44520359107318,117.06996839196349,119.7135772705078,127728200
2020-12-02,119.030728938892,120.34766235140044,117.92841456031734,120.06476593017578,89004200
2020-12-03,120.49396218836414,120.74759470474427,119.21605739090715,119.9281768798828,78967600
2020-12-04,119.59652058101604,119.85015313585949,118.54297683857844,119.25509643554688,78260400
2020-12-07,119.31362823363808,121.51826448637163,119.25510050455728,120.71835327148438,86712000
2020-12-08,121.3231513423879,121.9182079857445,120.07450289170544,121.33290100097656,82225500
2020-12-09,121.47925352360129,122.8644644708372,118.03573291931536,118.79662322998048,115089200
2020-12-10,117.54796013053176,120.83540368650692,117.20653600869164,120.22083282470705,81312200
2020-12-11,119.4306700888382,119.7525874270328,117.59672962341952,119.41116333007812,86939800
2020-12-14,119.5965345107424,120.32816095445716,118.56250485188868,118.79662322998048,79184500
2020-12-15,121.29389217444482,124.76668369873352,121.08903768627565,124.7471694946289,157243700
2020-12-16,124.28869163586886,125.22516505635238,123.45950912702416,124.67888641357422,98208600
2020-12-17,125.74217073899736,126.40551967508247,124.9032386311393,125.5470733642578,94359800
2020-12-18,125.80073287061994,125.93730254262913,123.03030357595766,123.55707550048828,192541500
2020-12-21,121.95723262228891,125.16663446004496,120.42569508317622,125.08859252929688,121251600
2020-12-22,128.38578029311114,131.11718805054522,126.47379039741485,128.649169921875,168904800
2020-12-23,128.92232344418136,129.18569821705117,127.57612617627444,127.75172424316406,88223700
2020-12-24,128.1028988014902,130.19047198118514,127.88828722259836,128.73696899414062,54930100
2020-12-28,130.70748731350233,133.97540930683178,130.23923574746274,133.34133911132812,124486200
2020-12-29,134.668021314243,135.3898830922379,131.04890322533043,131.56591796875,121047300
2020-12-30,132.2585255999266,132.6584848793838,130.13192410023277,130.444091796875,96452100
2020-12-31,130.79527790714135,131.43911264182535,128.49309315567558,129.4393310546875,99116600
2021-01-04,130.24898210368568,130.33677367819303,123.65458898588705,126.23966979980467,143301900
2021-01-05,125.73242467921784,128.51261072501254,125.2836873079933,127.80048370361328,97664900
2021-01-06,124.59109992908554,127.83952293982476,123.28392355422082,123.49853515625,155088000
2021-01-07,125.21542502622192,128.4053204209461,124.72767407409188,127.71270751953124,109578200
2021-01-08,129.18566766286617,129.3807798877027,127.03956715442062,128.8149871826172,105158200
2021-01-11,126.0250675958265,126.9810550985185,125.3519690380728,125.82020568847656,100384500
2021-01-12,125.35199214859502,126.512841772657,123.75216965353734,125.64464569091795,91951100
2021-01-13,125.6056023729016,128.22970451216872,125.34222761254838,127.68342590332033,88636800
2021-01-14,127.59563563257836,127.79073301132566,125.60560366841857,125.75193786621094,90221800
2021-01-15,125.62512143938795,127.02984642222248,123.88872941476652,124.02529907226562,111598500
2021-01-19,124.64960908280857,125.55683342617648,123.83019120716824,124.6983871459961,90757300
2021-01-20,125.50806539990327,129.24423908723023,125.40075960629947,128.79550170898438,104319500
2021-01-21,130.52213931456455,136.24832991984417,130.31727739424184,133.5169219970703,120150900
2021-01-22,132.941396802551,136.4239457057513,131.7122697758214,135.66305541992188,114459400
2021-01-25,139.5650506326583,141.53555356505598,133.19501014057846,139.41871643066406,157611700
2021-01-26,140.0820551764804,140.76490341435823,137.90667558906043,139.65283203125,98390600
2021-01-27,139.91619014600963,140.76488667679246,136.97018597217604,138.5797576904297,140843800
2021-01-28,136.1019984266858,138.51148876469895,133.35107654702082,133.7315216064453,142621100
2021-01-29,132.50242137720485,133.39013165524483,127.0201056066314,128.72723388671875,177523800
2021-02-01,130.47336045084296,132.06343308345475,127.72243834178268,130.8538055419922,106239800
2021-02-02,132.40487583442152,132.9706687530236,131.3123184109022,131.68301391601562,83305400
2021-02-03,132.434112108336,132.4438766522119,130.33678930161688,130.65870666503906,89880900
2021-02-04,132.96090698056452,134.03395009949696,131.29279224448268,134.02420043945312,84183100
2021-02-05,134.1853957164029,134.2537751308866,132.72972066845895,133.60897827148438,75693800
2021-02-08,132.89577942302134,133.8043593718813,131.81135394631426,133.75550842285156,71297200
2021-02-09,133.4721970895325,134.7031755537608,132.71994903608007,132.87625122070312,76774200
2021-02-10,133.3354051630871,133.833663961926,131.30332796814562,132.27052307128906,73046600
2021-02-11,132.76875790925305,133.24747331483033,130.6878448154924,132.01651000976562,64280000
2021-02-12,131.25451909060936,132.407324182935,130.60972222173942,132.25100708007812,60145100
2021-02-16,132.36827183232106,132.8762801305052,129.7304687820516,130.1212615966797,80576300
2021-02-17,128.22593539388413,129.17358730899167,126.48694866264364,127.82537841796876,97918500
2021-02-18,126.22317661311752,127.00474727006971,124.47442549834508,126.721435546875,96856700
2021-02-19,127.23918588723186,127.69835795545946,125.8323620958295,126.87770080566406,87668800
2021-02-22,125.06058423119389,126.73119158884104,122.70611563671171,123.0969009399414,103916400
2021-02-23,120.9085077307379,123.79053522480318,115.6622326225289,122.96012115478516,158273000
2021-02-24,122.0613339874955,122.6670441651076,119.41377438375086,122.46188354492188,111039900
2021-02-25,121.80732245880864,123.5463093432761,117.76271033657684,118.20233917236328,148199500
2021-02-26,119.76546069067268,121.97339123226033,118.40748759144724,118.4661102294922,164560400
2021-03-01,120.89872523618496,124.98241580897376,119.96084511060396,124.84564208984376,116307900
2021-03-02,125.45136479839638,125.7542198385075,122.12970122411213,122.23716735839844,102260900
2021-03-03,121.93431943503865,122.81358452353464,119.03274836980684,119.2476806640625,112966300
2021-03-04,118.94481384384883,120.75218734787954,115.88693342791818,117.36213684082033,178155000
2021-03-05,118.19256415106084,119.13044438108312,114.86112866250237,118.62242126464844,153766600
2021-03-08,118.14372104814352,118.2121079198701,113.5324706871214,113.67901611328124,154376600
2021-03-09,116.28748419318424,119.24767018634864,116.05301600805684,118.30001831054688,129525800
2021-03-10,118.88620657707422,119.35514297345402,116.69781188193636,117.21560668945312,111943300
2021-03-11,119.71661693138805,120.37117800154545,118.466109975383,119.14997863769533,103026500
2021-03-12,117.62593507823824,118.37819067624436,116.41450728444738,118.24141693115234,88105100
2021-03-15,118.61265932269636,121.14298091076108,117.64546402785828,121.13320922851562,92403800
2021-03-16,122.80381327731408,124.28879597729674,121.84639708591334,122.67681121826172,115227900
2021-03-17,121.19182718884684,122.96012147290102,119.5212199090365,121.88546752929688,111932600
2021-03-18,120.04877528935415,120.3418661076451,117.54776146674546,117.75292205810548,121229700
2021-03-19,117.13745715786044,118.63220414852483,116.92252485396696,117.22537994384766,185549500
2021-03-22,117.55754145534942,121.01597906896608,117.4891545867303,120.54703521728516,111912300
2021-03-23,120.48842032011387,121.37744961429632,119.3258360971887,119.71662139892578,95467100
2021-03-24,119.99016951544908,120.06832806693622,117.30353080035886,117.32306671142578,88530500
2021-03-25,116.78573572681164,118.85689248276148,116.2581767195336,117.81153869628906,98844700
2021-03-26,117.57708103155676,118.68105009974973,116.18002856883524,118.41726684570312,94071200
2021-03-29,118.84712067934996,119.755693282019,117.94831975836384,118.59310913085938,80819200
2021-03-30,117.3426041395475,117.62592328414752,116.12140478537988,117.13744354248048,85671900
2021-03-31,118.84712206732044,120.67403152206796,118.35864232800029,119.33560180664062,118323800
2021-04-01,120.8108201276386,121.31883580815018,119.66777180267046,120.16602325439452,75089100
2021-04-05,121.0159873923934,123.253225753395,120.23441673703898,122.99921417236328,88651200
2021-04-06,123.585374503169,124.20085629367988,122.75496043398816,123.30205535888672,80171300
2021-04-07,122.93081907715764,124.97266091095268,122.2567146183403,124.953125,83466700
2021-04-08,125.97891369955217,127.38573764361068,125.55882830617732,127.35643005371094,88844600
2021-04-09,126.8093406260924,129.97467972929903,126.48694221609573,129.93560791015625,106686700
2021-04-12,129.4666782429754,129.789076669653,127.62022536816302,128.21617126464844,91420000
2021-04-13,129.38856211793234,131.5574141305553,128.89030306459597,131.33270263671875,91266500
2021-04-14,131.83093211613695,131.88954730756276,128.62650578894565,128.98797607421875,87222800
2021-04-15,130.7367366603593,131.88954179614893,130.56087618621004,131.40106201171875,89347100
2021-04-16,131.20568244452048,131.56715274048923,130.20917943913344,131.06890869140625,84922400
